fnode	tnode	iftran	hydseq
4657	5117	1	36357
4314	5117	1	36358
5117	5266	1	36359
5266	5206	1	36360
4804	5206	1	36361
5206	5200	1	36362
4261	5200	1	36363
5200	5399	1	36364
5399	5379	1	36365
4074	4727	1	36366
4413	4618	1	36367
4346	4618	1	36368
4618	4727	1	36369
4727	5360	1	36370
4991	5624	1	36371
4764	5633	1	36372
4997	5633	1	36373
5633	5624	1	36374
5624	5579	1	36375
5579	5360	1	36376
5360	5311	1	36377
5414	6089	1	36378
6240	6089	1	36379
6089	5311	1	36380
5311	5089	1	36381
6367	6205	0	36382
6472	6205	0	36383
6205	6119	0	36384
14741	14530	1	36385
17214	16201	1	36386
16558	16201	1	36387
16201	15484	1	36388
16319	15589	1	36389
15279	15955	1	36390
12129	13708	1	36391
13540	12981	0	36392
12723	11575	0	36393
12949	13007	1	36394
13123	13314	1	36395
15029	14615	1	36396
12670	12333	1	36397
12312	12333	1	36398
12333	11890	1	36399
12009	11890	1	36400
11890	11531	1	36401
11670	11531	1	36402
11531	11025	1	36403
10535	11025	1	36404
11025	10308	1	36405
9236	9539	1	36406
9949	9675	1	36407
9791	9675	1	36408
9675	9539	1	36409
9539	9653	1	36410
9544	8951	1	36411
10226	9806	1	36412
9916	9388	1	36413
9538	9283	1	36414
9320	9015	1	36415
9008	9540	1	36416
7997	9037	1	36417
7434	8048	1	36418
7493	8048	1	36419
8048	8328	1	36420
7960	8328	1	36421
8328	8747	1	36422
8796	8942	1	36423
8942	8864	1	36424
9972	8864	1	36425
8864	8849	1	36426
5645	5852	1	36427
5251	5852	1	36428
5852	6525	1	36429
5383	6224	1	36430
4865	5062	1	36431
4756	5347	1	36432
4754	5347	1	36433
5347	5563	1	36434
4092	5563	1	36435
5563	5963	1	36436
4751	5827	1	36437
5140	5827	1	36438
5827	5963	1	36439
5963	6064	1	36440
6755	6295	1	36441
7363	7368	0	36442
6688	7607	1	36443
7076	7717	1	36444
8287	7717	1	36445
7717	7607	1	36446
7607	7689	1	36447
7689	8002	1	36448
8212	8811	1	36449
8337	8002	1	36450
8002	8811	1	36451
8811	9728	1	36452
9728	9804	1	36453
8519	9127	1	36454
8797	9127	1	36455
9127	9434	1	36456
9562	9434	1	36457
9434	9792	1	36458
9944	9792	1	36459
9792	10197	1	36460
10098	10678	1	36461
12632	13113	1	36462
13971	13469	1	36463
10627	11234	1	36464
11079	11354	1	36465
9083	10004	1	36466
9727	10004	1	36467
10004	10496	1	36468
9877	10496	1	36469
10496	12255	1	36470
12546	12255	1	36471
12255	11354	1	36472
11354	11234	1	36473
11234	10916	1	36474
8071	7307	1	36475
7957	7735	1	36476
8232	7735	1	36477
7735	7651	1	36478
8586	8188	1	36479
8457	8690	1	36480
8493	8690	1	36481
8690	8500	1	36482
7909	7388	1	36483
7737	7388	1	36484
7388	7324	1	36485
7655	7324	1	36486
7324	7266	1	36487
7266	6957	1	36488
7288	6986	1	36489
6814	6986	1	36490
6986	7042	1	36491
7042	6894	1	36492
8208	7460	1	36493
8095	8183	1	36494
8027	8183	1	36495
8183	7870	1	36496
8068	7774	1	36497
7730	7524	1	36498
6703	7095	1	36499
6634	7545	1	36500
8344	7901	1	36501
8156	7901	1	36502
7901	7554	1	36503
8123	7555	1	36504
8636	7608	1	36505
8030	7610	1	36506
8152	7610	1	36507
7610	7608	1	36508
7608	7570	1	36509
8268	7670	1	36510
8673	7670	1	36511
7670	7570	1	36512
7570	7555	1	36513
7555	7554	1	36514
7554	7459	1	36515
7698	6998	1	36516
7356	6998	1	36517
6998	6989	1	36518
7046	7134	1	36519
6747	7045	1	36520
7126	7045	1	36521
7045	7408	1	36522
7260	7408	1	36523
7408	7397	1	36524
7397	7134	1	36525
7134	7141	1	36526
7392	7141	1	36527
7141	7140	1	36528
7813	7340	1	36529
7763	7340	1	36530
7340	7140	1	36531
7140	6104	1	36532
6344	6266	1	36533
6437	6266	1	36534
6266	6238	1	36535
5887	6374	1	36536
6164	6374	1	36537
6374	6466	1	36538
5884	6614	1	36539
6832	6614	1	36540
6614	6466	1	36541
6466	6554	1	36542
6516	6554	1	36543
6554	6238	1	36544
6238	6364	1	36545
6537	6364	1	36546
6364	6368	1	36547
6786	6368	1	36548
6368	5971	1	36549
6918	6774	1	36550
6522	6774	1	36551
6774	6584	1	36552
6408	6381	1	36553
6000	6381	1	36554
6381	6584	1	36555
6584	6540	1	36556
6540	6195	1	36557
6247	6195	1	36558
6195	5925	1	36559
5707	5638	1	36560
5638	5925	1	36561
5925	5734	1	36562
4932	5671	1	36563
4988	5473	1	36564
4963	5473	1	36565
5473	5725	1	36566
5255	5725	1	36567
5725	5741	1	36568
4992	5733	1	36569
5484	5733	1	36570
5733	5741	1	36571
5741	5671	1	36572
5671	5609	1	36573
5451	5555	1	36574
5039	4925	1	36575
4652	4653	1	36576
4600	4653	1	36577
4653	4588	1	36578
4320	4361	1	36579
4007	4361	1	36580
4361	4588	1	36581
4588	4535	1	36582
3780	4216	1	36583
3976	4216	1	36584
4216	4315	1	36585
4553	4315	1	36586
4315	4255	1	36587
4255	4119	1	36588
4483	4608	0	36589
4632	4608	0	36590
4608	4622	0	36591
5292	4452	1	36592
5238	4452	1	36593
4452	4162	1	36594
4617	4162	1	36595
4162	3942	1	36596
3942	3900	1	36597
7245	6958	1	36598
7246	6921	1	36599
7361	6889	1	36600
6709	6889	1	36601
6889	6921	1	36602
6921	6958	1	36603
6958	6852	1	36604
6215	5871	1	36605
6171	5871	1	36606
5871	5589	1	36607
6384	5972	1	36608
7775	7707	1	36609
8171	7707	1	36610
7707	7167	1	36611
7167	7097	1	36612
6245	6363	1	36613
6531	6535	0	36614
5727	5030	1	36615
5607	5030	1	36616
5030	4863	1	36617
4863	4620	1	36618
5673	5488	1	36619
5854	5488	1	36620
5488	5156	1	36621
5156	5093	1	36622
5093	5054	1	36623
4944	5095	1	36624
5647	5264	1	36625
5650	5264	1	36626
5264	5249	1	36627
5701	5286	1	36628
5616	5286	1	36629
5286	5249	1	36630
5249	5095	1	36631
5095	5070	1	36632
5950	5583	1	36633
7149	6704	1	36634
7811	7147	1	36635
7643	7147	1	36636
7147	6984	1	36637
7676	7468	1	36638
7549	7468	1	36639
7468	7100	1	36640
7177	7100	1	36641
7100	7024	1	36642
6838	7024	1	36643
7024	6984	1	36644
6984	6725	1	36645
6753	6725	1	36646
6725	6704	1	36647
6704	6657	1	36648
6429	6657	1	36649
6657	5923	1	36650
6254	5923	1	36651
5923	5583	1	36652
5583	5419	1	36653
5419	5373	1	36654
5881	5373	1	36655
5373	4994	1	36656
6093	6037	1	36657
7142	6792	1	36658
7318	7569	1	36659
7817	7569	1	36660
7569	7389	1	36661
8050	7851	0	36662
7445	7389	1	36663
7389	7196	1	36664
7183	7196	1	36665
7196	6792	1	36666
6792	6520	1	36667
7010	6520	1	36668
6520	6078	1	36669
6078	6037	1	36670
6037	5243	1	36671
5922	5243	1	36672
5243	5052	1	36673
5332	5147	1	36674
5720	5301	1	36675
5598	5301	1	36676
5301	5281	1	36677
5661	5281	1	36678
5281	5147	1	36679
5147	4649	1	36680
5353	5007	1	36681
5431	5007	1	36682
5007	4649	1	36683
4649	4568	1	36684
4715	4637	1	36685
4767	4637	1	36686
4637	4434	1	36687
4672	4559	1	36688
4717	4113	1	36689
4623	4113	1	36690
4113	3747	1	36691
9476	9804	1	36692
9804	10197	1	36693
10197	10639	1	36694
10639	10874	1	36695
10874	13113	1	36696
13113	13181	1	36697
13181	13469	1	36698
13469	12882	1	36699
12882	12151	1	36700
12151	10916	1	36701
10916	10678	1	36702
10678	10556	1	36703
4221	3920	1	36704
4426	3774	1	36705
14083	14695	1	36706
14695	15589	1	36707
15589	15484	1	36708
15484	15955	1	36709
15955	16270	1	36710
16270	16331	1	36711
3927	4935	1	36712
4935	5750	1	36713
5750	6262	1	36714
6262	6458	1	36715
6458	6903	1	36716
6903	7054	1	36717
7054	7063	1	36718
7063	7066	1	36719
7066	6904	1	36720
6904	6581	1	36721
6581	5379	1	36722
5379	5354	1	36723
5354	5267	1	36724
5267	5224	1	36725
5224	5132	1	36726
5132	5101	1	36727
5101	5089	1	36728
5089	4526	1	36729
4526	4364	1	36730
4364	4030	1	36731
4030	3926	1	36732
4793	4678	1	36733
4678	4692	1	36734
4692	4119	1	36735
4119	4049	1	36736
5591	5482	1	36737
5482	5472	1	36738
5472	5668	1	36739
5668	5927	1	36740
6004	5924	1	36741
5924	5927	1	36742
5927	5984	1	36743
5984	6648	1	36744
6275	6302	1	36745
6302	6376	1	36746
6676	6552	1	36747
6552	6376	1	36748
6376	6644	1	36749
6644	6894	1	36750
6894	6929	1	36751
7400	7089	1	36752
7089	6929	1	36753
6929	6957	1	36754
6957	6971	1	36755
7665	7285	1	36756
7285	6971	1	36757
6971	7020	1	36758
7940	7339	1	36759
7339	7020	1	36760
7020	7061	1	36761
7776	7337	1	36762
7337	7061	1	36763
7061	7104	1	36764
7912	7364	1	36765
7364	7104	1	36766
7104	7106	1	36767
7106	6648	1	36768
6648	7095	1	36769
7095	7459	1	36770
7459	7524	1	36771
7524	7545	1	36772
7545	7774	1	36773
7774	7871	1	36774
7871	7870	1	36775
7870	7460	1	36776
7460	7421	1	36777
8938	9295	1	36778
9295	9106	1	36779
9106	9015	1	36780
9015	9283	1	36781
9283	9388	1	36782
9388	9540	1	36783
9540	9592	1	36784
9592	9806	1	36785
9806	9466	1	36786
15372	16850	1	36787
16850	16331	1	36788
16331	16269	1	36789
16269	16178	1	36790
16178	15826	1	36791
15826	14530	1	36792
14530	14366	1	36793
14366	13846	1	36794
11134	11936	1	36795
11936	11958	1	36796
5612	5526	1	36797
5526	5502	1	36798
5502	6043	1	36799
6043	5988	1	36800
5988	5695	1	36801
5695	5605	1	36802
5605	5589	1	36803
5589	5474	1	36804
5474	5385	1	36805
5385	5439	1	36806
7621	7308	1	36807
7308	7282	1	36808
7969	7216	1	36809
7216	7210	1	36810
7015	7112	1	36811
7112	7097	1	36812
7097	6985	1	36813
6906	6939	1	36814
6939	6985	1	36815
6985	6626	1	36816
6626	6363	1	36817
6363	5972	1	36818
5972	5632	1	36819
5632	5552	1	36820
15939	15163	1	36821
15163	15101	1	36822
15101	14615	1	36823
14615	14164	1	36824
14164	13314	1	36825
13314	13007	1	36826
13007	11605	1	36827
5877	5654	1	36828
5654	5552	1	36829
5552	5521	1	36830
5521	5439	1	36831
5439	5342	1	36832
5342	5114	1	36833
5114	5054	1	36834
5054	4979	1	36835
4979	4880	1	36836
4880	4620	1	36837
4620	4714	1	36838
4714	4781	1	36839
4781	4994	1	36840
4994	5052	1	36841
5052	5070	1	36842
5070	4741	1	36843
4741	4568	1	36844
4568	4559	1	36845
4559	4434	1	36846
4434	3920	1	36847
3920	3774	1	36848
3774	3747	1	36849
3747	3488	1	36850
45840	46105	1	57397
46105	46159	1	57398
46159	46151	1	57399
46151	46094	1	57400
45828	45634	1	57401
45634	45508	1	57402
45508	45296	1	57403
45296	45549	1	57404
45549	45517	1	57405
45517	45696	1	57406
45696	45777	1	57407
45777	45793	1	57408
45793	46094	1	57409
46094	46060	1	57410
46060	46277	1	57411
46277	46321	1	57412
46321	46409	1	57413
46409	46551	1	57414
46551	46558	1	57415
46558	46448	1	57416
46448	46553	1	57417
46553	46567	1	57418
46567	46352	1	57419
46352	46332	1	57420
46332	46495	1	57421
46495	46523	1	57422
46523	46574	1	57423
46574	46526	1	57424
46526	46422	1	57425
46422	46546	1	57426
46546	46573	1	57427
46573	46657	1	57428
46657	46829	1	57429
46829	46705	1	57430
46705	47023	1	57431
47023	47113	1	57432
47113	47148	1	57433
47148	47065	1	57434
47065	47046	1	57435
47046	46886	1	57436
46886	46870	1	57437
46870	46858	1	57438
46858	46718	1	57439
46718	46697	1	57440
46697	46405	1	57441
46405	46274	1	57442
46274	46668	1	57443
46668	46764	1	57444
46764	46228	1	57445
46228	45576	1	57446
45576	45127	1	57447
45127	45161	1	57448
45161	44738	1	57449
44738	44667	1	57450
44667	44676	1	57451
44676	44808	1	57452
42061	40744	1	57453
40744	40964	1	57454
40964	40860	1	57455
40860	40931	1	57456
40931	40840	1	57457
40840	40940	1	57458
40940	41050	1	57459
41050	41105	1	57460
41105	41174	1	57461
41174	41467	1	57462
41467	41426	1	57463
41426	41232	1	57464
41232	41220	1	57465
43701	43228	1	57466
43228	43010	1	57467
43010	43067	1	57468
43067	42705	1	57469
42705	42672	1	57470
42672	42634	1	57471
42634	42428	1	57472
42428	42108	1	57473
42108	42008	1	57474
42008	41760	1	57475
41760	41728	1	57476
41728	41577	1	57477
23216	22901	1	57529
23304	23745	1	57530
23745	24094	1	57531
24094	24121	1	57532
24121	24275	1	57533
24275	24664	1	57534
24664	24827	1	57535
24827	25514	1	57536
25514	25610	1	57537
25610	25643	1	57538
25643	26786	1	57539
26786	27089	1	57540
27089	27264	1	57541
27264	27449	1	57542
27449	27508	1	57543
27508	28054	1	57544
28054	28448	1	57545
28448	28537	1	57546
28537	29171	1	57547
29171	29431	1	57548
29431	29493	1	57549
29493	29775	1	57550
29775	30172	1	57551
30172	30138	1	57552
30138	29698	1	57553
29698	29817	1	57554
29817	29922	1	57555
29922	30162	1	57556
30162	30822	1	57557
30822	30900	1	57558
30900	31114	1	57559
31114	31450	1	57560
31450	31461	1	57561
31461	31582	1	57562
31582	31593	1	57563
31593	31937	1	57564
31937	32107	1	57565
32107	32246	1	57566
32246	32322	1	57567
32322	32412	1	57568
32412	32827	1	57569
32827	33823	1	57570
33823	33904	1	57571
33904	34060	1	57572
34060	34154	1	57573
34154	34036	1	57574
34036	33962	1	57575
33962	33963	1	57576
33963	34040	1	57577
34040	34495	1	57578
34495	34582	1	57579
34582	34855	1	57580
34855	34949	1	57581
34949	35137	1	57582
35137	35245	1	57583
35245	35612	1	57584
35612	35849	1	57585
35849	35892	1	57586
35892	35950	1	57587
35950	35582	1	57588
35582	35658	1	57589
35658	35998	1	57590
35998	36079	1	57591
36079	36098	1	57592
36098	36230	1	57593
31446	31310	1	57594
31310	31581	1	57595
31581	31797	1	57596
31797	31946	1	57597
31946	31986	1	57598
31986	32820	1	57599
32820	32886	1	57600
32886	33071	1	57601
33071	33357	1	57602
33357	33598	1	57603
33598	33821	1	57604
33821	34010	1	57605
34010	34996	1	57606
34996	35047	1	57607
35047	35255	1	57608
35255	35329	1	57609
35329	35589	1	57610
35589	36173	1	57611
36173	36193	1	57612
36193	36328	1	57613
36328	36774	1	57614
36774	37025	1	57615
37025	37234	1	57616
37234	37871	1	57617
37871	38097	1	57618
38097	38653	1	57619
38653	39216	1	57620
39216	39736	1	57621
39736	40056	1	57622
40056	40156	1	57623
40156	40555	1	57624
10833	10141	1	58002
8676	8441	1	58155
8441	8649	1	58156
8649	8692	1	58157
8692	8838	1	58158
15012	14799	1	58223
14799	14805	1	58224
8737	7905	1	58225
8904	7905	1	58226
7905	7890	1	58227
37394	37560	1	58274
37560	37646	1	58275
13796	13752	1	58416
13752	13434	1	58417
13434	13389	1	58418
13389	13305	1	58419
20683	19586	1	58420
19586	19607	1	58421
7628	8574	1	58426
8574	8747	1	58427
8747	8849	1	58428
8849	9037	1	58429
9037	8985	1	58430
6148	6501	1	58431
6501	6852	1	58432
6852	6978	1	58433
6978	7210	1	58434
7210	7282	1	58435
7282	7244	1	58436
7244	7290	1	58437
23616	23465	1	58438
23465	23480	1	58439
23480	23441	1	58440
23441	22865	1	58441
22865	23203	1	58442
23203	23250	1	58443
23250	23446	1	58444
23446	23515	1	58445
23515	23489	1	58446
23489	23582	1	58447
23582	23803	1	58448
23803	24301	1	58449
24301	24348	1	58450
24348	24502	1	58451
24502	24959	1	58452
24959	25349	1	58453
25349	25394	1	58454
25394	25455	1	58455
25455	25510	1	58456
25510	25827	1	58457
25827	25850	1	58458
25850	25933	1	58459
25933	25977	1	58460
25977	26526	1	58461
26526	26701	1	58462
26701	26965	1	58463
21521	21900	1	58464
21900	21927	1	58465
21927	21951	1	58466
21951	22864	1	58467
22864	22930	1	58468
22930	23153	1	58469
23153	23288	1	58470
23288	23533	1	58471
23533	23722	1	58472
23722	23900	1	58473
23900	23929	1	58474
23929	24068	1	58475
24068	24615	1	58476
24615	24907	1	58477
24907	24905	1	58478
24905	25025	1	58479
25025	25048	1	58480
25048	25292	1	58481
25292	25688	1	58482
25688	25899	1	58483
25899	26043	1	58484
26043	26200	1	58485
26200	26188	1	58486
26188	26215	1	58487
26215	26107	1	58488
26107	26090	1	58489
26090	26151	1	58490
26151	26155	1	58491
26155	26202	1	58492
26202	26294	1	58493
26294	26460	1	58494
26460	26664	1	58495
26664	26668	1	58496
26668	26965	1	58497
26965	27528	1	58498
27528	27793	1	58499
27793	27937	1	58500
27937	28119	1	58501
28119	28177	1	58502
28177	28321	1	58503
28321	28695	1	58504
28695	28778	1	58505
28778	28838	1	58506
28838	28877	1	58507
28877	29337	1	58508
29337	29360	1	58509
29360	29469	1	58510
29469	29576	1	58511
29576	30091	1	58512
30091	30090	1	58513
30090	30216	1	58514
30216	30316	1	58515
30316	30346	1	58516
30346	30477	1	58517
30477	30991	1	58518
30991	31056	1	58519
31056	31186	1	58520
31186	31352	1	58521
31352	31604	1	58522
31604	32189	1	58523
32189	32187	1	58524
32187	32235	1	58525
32235	32362	1	58526
32362	32613	1	58527
32613	33104	1	58528
33104	33141	1	58529
33141	33282	1	58530
33282	33561	1	58531
33561	33748	1	58532
33748	33769	1	58533
33769	33805	1	58534
33805	33909	1	58535
33909	34001	1	58536
34001	34251	1	58537
34251	34851	1	58538
34851	34918	1	58539
34918	35260	1	58540
35260	35546	1	58541
35546	35752	1	58542
35752	36030	1	58543
36030	36046	1	58544
36046	36607	1	58545
36607	36713	1	58546
36713	36742	1	58547
36742	36819	1	58548
36819	37130	1	58549
37130	37584	1	58550
37584	37774	1	58551
37774	37983	1	58552
37983	38131	1	58553
38131	38247	1	58554
38247	38502	1	58555
38502	38628	1	58556
38628	38693	1	58557
38693	39714	1	58558
39714	39801	1	58559
39801	39904	1	58560
39904	39961	1	58561
39961	39640	1	58562
39640	39626	1	58563
39626	39662	1	58564
39662	39875	1	58565
39875	39905	1	58566
39905	40038	1	58567
10963	11934	1	59899
11934	11974	1	59900
11974	11958	1	59901
11958	12130	1	59902
12130	12897	1	59903
12897	13315	1	59904
13315	13708	1	59905
13708	14046	1	59906
14046	13846	1	59907
13846	12981	1	59908
12981	11605	1	59909
11605	11575	1	59910
11575	11428	1	59911
11428	10895	1	59912
10895	10556	1	59913
10556	10308	1	59914
10308	9653	1	59915
9653	9466	1	59916
9466	9354	1	59917
9354	8985	1	59918
8985	8951	1	59919
8951	8500	1	59920
8500	8188	1	59921
8188	7651	1	59922
7651	7421	1	59923
7421	7415	1	59924
7415	7307	1	59925
7307	7287	1	59926
7287	6989	1	59927
6989	6475	1	59928
6475	6104	1	59929
6104	5971	1	59930
5971	5734	1	59931
5734	5609	1	59932
5609	5555	1	59933
5555	4925	1	59934
4925	4535	1	59935
4535	4049	1	59936
4049	4004	1	59937
4004	3962	1	59938
39214	39198	1	60051
39198	39484	1	60052
39484	39748	1	60053
35595	36536	1	60054
36536	37175	1	60055
37175	37481	1	60056
37481	38141	1	60057
38141	38611	1	60058
38611	38696	1	60059
38696	38650	1	60060
38650	38613	1	60061
38613	38573	1	60062
38573	39021	1	60063
39021	39281	1	60064
39281	39299	1	60065
39299	39510	1	60066
39510	39748	1	60067
39748	39887	1	60068
39887	40069	1	60069
40069	40216	1	60070
40216	40555	1	60071
40555	40600	1	60072
40600	40617	1	60073
40617	40816	1	60074
40816	41206	1	60075
41206	41479	1	60076
41479	41599	1	60077
41599	42119	1	60078
42119	42504	1	60079
42504	42751	1	60080
18828	18659	1	60100
18659	18468	1	60101
18468	18118	1	60102
20118	20124	1	60103
20124	19529	1	60104
19960	20400	1	60105
20400	20848	1	60106
20848	21352	1	60107
21352	21486	1	60108
21486	21791	1	60109
21791	21846	1	60110
21846	22032	1	60111
22032	22143	1	60112
22143	22193	1	60113
22193	22234	1	60114
22234	22405	1	60115
22405	22508	1	60116
22508	22505	1	60117
22505	21703	1	60118
21703	21109	1	60119
